year,iso3,port_name,label,vessel_class,type,flag,is_pacific_rim,is_psma_port,is_psma_state,n_visits,n_visits_fishing_vessel,n_visits_fishing_vessel_hs,n_visits_support_vessel,n_visits_support_vessel_hs
2024,NLD,,ROTTERDAM,bunker,domestic,ESP,0,0,1,2,0,0,2,0
2024,NLD,Ijmuiden,IJMUIDEN,fishing,domestic,ESP,0,1,1,2,2,0,0,0
2024,NLD,Velsen,IJMUIDEN,fishing,domestic,ESP,0,1,1,2,2,0,0,0
2024,NLD,,NLD-18,bunker,domestic,ESP,0,0,1,1,0,0,1,0
2024,NLD,Ijmuiden,IJMUIDEN,fishing,domestic,FRA,0,1,1,17,17,0,0,0
2024,NLD,Velsen,IJMUIDEN,fishing,domestic,FRA,0,1,1,17,17,0,0,0
2024,NLD,,HANSWEERT,bunker,domestic,FRA,0,0,1,11,0,0,11,0
2024,NLD,,NLD-460,bunker,domestic,FRA,0,0,1,90,0,0,90,0
2024,NLD,,NLD-176,bunker,domestic,FRA,0,0,1,55,0,0,55,0
2024,NLD,,STELLENDAM,fishing,domestic,FRA,0,0,1,10,10,0,0,0
2024,NLD,,ROOMPOT,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,NLD,,NLD-218,bunker,domestic,FRA,0,0,1,6,0,0,6,0
2024,NLD,,AMSTERDAM,bunker,domestic,FRA,0,0,1,8,0,0,8,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,domestic,FRA,0,0,1,17,0,0,17,0
2024,NLD,,WEMELDINGE,bunker,domestic,FRA,0,0,1,8,0,0,8,0
2024,NLD,,NLD-285,bunker,domestic,FRA,0,0,1,35,0,0,35,0
2024,NLD,,NLD-146,bunker,domestic,FRA,0,0,1,1,0,0,1,0
2024,NLD,,ROTTERDAM,bunker,domestic,FRA,0,0,1,6,0,0,6,0
2024,NLD,,THOLEN,bunker,domestic,FRA,0,0,1,9,0,0,9,0
2024,NLD,,DEN HELDER,fishing,domestic,FRA,0,0,1,6,6,0,0,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,domestic,FRA,0,1,1,5,0,0,5,0
2024,NLD,Ijmuiden,IJMUIDEN,bunker,domestic,FRA,0,1,1,13,0,0,13,0
2024,NLD,Velsen,IJMUIDEN,bunker,domestic,FRA,0,1,1,13,0,0,13,0
2024,NLD,,DOESBURG,bunker,domestic,FRA,0,0,1,4,0,0,4,0
2024,NLD,Scheveningen,SCHEVENINGEN,fishing,domestic,FRA,0,1,1,11,11,0,0,0
2024,NLD,,MAASTRICHT,bunker,domestic,FRA,0,0,1,7,0,0,7,0
2024,NLD,,LOCHEM,bunker,domestic,FRA,0,0,1,4,0,0,4,0
2024,NLD,,ZIERIKZEE,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,NLD,,ROTTERDAM,fishing,domestic,FRA,0,0,1,1,1,0,0,0
2024,NLD,,ZUTPHEN,bunker,domestic,FRA,0,0,1,3,0,0,3,0
2024,NLD,Vlissingen,VLISSINGEN,fishing,domestic,FRA,0,1,1,1,1,0,0,0
2024,NLD,,NLD-457,bunker,domestic,FRA,0,0,1,1,0,0,1,0
2024,NLD,,LELYSTAD,bunker,domestic,FRA,0,0,1,3,0,0,3,0
2024,NLD,,LEMMER,bunker,domestic,FRA,0,0,1,1,0,0,1,0
2024,NLD,,NLD-447,bunker,domestic,FRA,0,0,1,1,0,0,1,0
2024,NLD,,ROTTERDAM MAASVLAKTE,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,NLD,Ijmuiden,IJMUIDEN,bunker,foreign,GBR,0,1,1,39,0,0,39,0
2024,NLD,Velsen,IJMUIDEN,bunker,foreign,GBR,0,1,1,39,0,0,39,0
2024,NLD,Harlingen,HARLINGEN,fishing,foreign,GBR,0,1,1,226,226,0,0,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,foreign,GBR,0,0,1,260,0,0,260,0
2024,NLD,Ijmuiden,IJMUIDEN,fishing,foreign,GBR,0,1,1,190,190,0,0,0
2024,NLD,Velsen,IJMUIDEN,fishing,foreign,GBR,0,1,1,190,190,0,0,0
2024,NLD,,ROTTERDAM,bunker,foreign,GBR,0,0,1,164,0,0,164,0
2024,NLD,Scheveningen,SCHEVENINGEN,fishing,foreign,GBR,0,1,1,33,33,0,0,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,foreign,GBR,0,1,1,52,0,0,52,0
2024,NLD,,NLD-484,fishing,foreign,GBR,0,0,1,12,12,0,0,0
2024,NLD,Scheveningen,SCHEVENINGEN,bunker,foreign,GBR,0,1,1,7,0,0,7,0
2024,NLD,,AMSTERDAM,bunker,foreign,GBR,0,0,1,35,0,0,35,0
2024,NLD,,STELLENDAM,fishing,foreign,GBR,0,0,1,30,30,0,0,0
2024,NLD,,ROTTERDAM,fishing,foreign,GBR,0,0,1,3,3,0,0,0
2024,NLD,,ZIERIKZEE,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,NLD,,AMSTERDAM,fishing,foreign,GBR,0,0,1,5,5,0,0,0
2024,NLD,,NLD-460,bunker,foreign,GBR,0,0,1,5,0,0,5,0
2024,NLD,,COLIJNSPLAAT,fishing,foreign,GBR,0,0,1,2,2,0,0,0
2024,NLD,Vlissingen,VLISSINGEN,fishing,foreign,GBR,0,1,1,11,11,0,0,0
2024,NLD,,KATWIJK,fishing,foreign,GBR,0,0,1,3,3,0,0,0
2024,NLD,,DEN HELDER,fishing,foreign,GBR,0,0,1,19,19,0,0,0
2024,NLD,,LAUWERSOOG,fishing,foreign,GBR,0,0,1,2,2,0,0,0
2024,NLD,,NLD-508,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,NLD,,NLD-505,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,NLD,,NLD-255,fishing,foreign,GBR,0,0,1,2,2,0,0,0
2024,NLD,,NLD-18,bunker,foreign,GBR,0,0,1,2,0,0,2,0
2024,NLD,,NEELTJE JANS,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,NLD,,LELYSTAD,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,NLD,,NLD-31,fishing,foreign,GBR,0,0,1,2,2,0,0,0
2024,NLD,,ROOMPOT,fishing,foreign,GBR,0,0,1,1,1,0,0,0
2024,NLD,,TERNEUZEN,bunker,foreign,GBR,0,0,1,1,0,0,1,0
2024,NLD,,LAUWERSOOG,fishing,domestic,GRC,0,0,1,12,12,0,0,0
2024,NLD,,ROTTERDAM,bunker,domestic,GRC,0,0,1,69,0,0,69,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,domestic,GRC,0,1,1,3,0,0,3,0
2024,NLD,Ijmuiden,IJMUIDEN,bunker,domestic,GRC,0,1,1,10,0,0,10,0
2024,NLD,Velsen,IJMUIDEN,bunker,domestic,GRC,0,1,1,10,0,0,10,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,domestic,GRC,0,0,1,125,0,0,125,0
2024,NLD,Harlingen,HARLINGEN,fishing,domestic,GRC,0,1,1,20,20,0,0,0
2024,NLD,,NLD-502,fishing,domestic,GRC,0,0,1,1,1,0,0,0
2024,NLD,,NLD-31,bunker,domestic,GRC,0,0,1,1,0,0,1,0
2024,NLD,,TERSCHELLING,fishing,domestic,GRC,0,0,1,3,3,0,0,0
2024,NLD,Scheveningen,SCHEVENINGEN,bunker,domestic,GRC,0,1,1,3,0,0,3,0
2024,NLD,,AMSTERDAM,bunker,domestic,GRC,0,0,1,11,0,0,11,0
2024,NLD,,NLD-460,bunker,domestic,GRC,0,0,1,2,0,0,2,0
2024,NLD,,NLD-505,bunker,domestic,GRC,0,0,1,3,0,0,3,0
2024,NLD,,NLD-20,bunker,domestic,GRC,0,0,1,1,0,0,1,0
2024,NLD,,NLD-18,bunker,domestic,GRC,0,0,1,1,0,0,1,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,foreign,HKG,0,0,1,108,0,0,108,0
2024,NLD,,ROTTERDAM,bunker,foreign,HKG,0,0,1,61,0,0,61,0
2024,NLD,Ijmuiden,IJMUIDEN,bunker,foreign,HKG,0,1,1,9,0,0,9,0
2024,NLD,Velsen,IJMUIDEN,bunker,foreign,HKG,0,1,1,9,0,0,9,0
2024,NLD,,AMSTERDAM,bunker,foreign,HKG,0,0,1,9,0,0,9,0
2024,NLD,,NLD-460,bunker,foreign,HKG,0,0,1,2,0,0,2,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,foreign,HKG,0,1,1,1,0,0,1,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,foreign,IDN,0,1,1,1,0,0,1,0
2024,NLD,,ROTTERDAM,bunker,foreign,IDN,0,0,1,3,0,0,3,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,foreign,IDN,0,0,1,2,0,0,2,0
2024,NLD,,NLD-497,bunker,foreign,IDN,0,0,1,1,0,0,1,0
2024,NLD,,ROTTERDAM MAASVLAKTE,fishing,foreign,ISL,0,0,1,1,1,0,0,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,domestic,ITA,0,0,1,191,0,0,191,0
2024,NLD,,AMSTERDAM,bunker,domestic,ITA,0,0,1,30,0,0,30,0
2024,NLD,,ROTTERDAM,bunker,domestic,ITA,0,0,1,155,0,0,155,0
2024,NLD,Ijmuiden,IJMUIDEN,bunker,domestic,ITA,0,1,1,32,0,0,32,0
2024,NLD,Velsen,IJMUIDEN,bunker,domestic,ITA,0,1,1,32,0,0,32,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,domestic,ITA,0,1,1,7,0,0,7,0
2024,NLD,,NLD-460,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,NLD,Scheveningen,SCHEVENINGEN,bunker,domestic,ITA,0,1,1,2,0,0,2,0
2024,NLD,,NLD-18,bunker,domestic,ITA,0,0,1,1,0,0,1,0
2024,NLD,,ROTTERDAM MAASVLAKTE,fishing,foreign,JPN,0,0,1,5,5,0,0,0
2024,NLD,,ROTTERDAM,fishing,foreign,JPN,0,0,1,3,3,0,0,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,foreign,JPN,0,0,1,11,0,0,11,0
2024,NLD,,ROTTERDAM,bunker,foreign,JPN,0,0,1,4,0,0,4,0
2024,NLD,Scheveningen,SCHEVENINGEN,bunker,foreign,KOR,0,1,1,2,0,0,2,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,foreign,KOR,0,0,1,10,0,0,10,0
2024,NLD,,ROTTERDAM,bunker,foreign,KOR,0,0,1,8,0,0,8,0
2024,NLD,,NLD-18,bunker,foreign,KOR,0,0,1,1,0,0,1,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,foreign,LBR,0,0,1,531,0,0,531,0
2024,NLD,Ijmuiden,IJMUIDEN,bunker,foreign,LBR,0,1,1,133,0,0,133,0
2024,NLD,Velsen,IJMUIDEN,bunker,foreign,LBR,0,1,1,133,0,0,133,0
2024,NLD,,ROTTERDAM,bunker,foreign,LBR,0,0,1,348,0,0,348,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,foreign,LBR,0,1,1,13,0,0,13,0
2024,NLD,Scheveningen,SCHEVENINGEN,bunker,foreign,LBR,0,1,1,15,0,0,15,0
2024,NLD,,NLD-497,bunker,foreign,LBR,0,0,1,1,0,0,1,0
2024,NLD,,AMSTERDAM,bunker,foreign,LBR,0,0,1,117,0,0,117,0
2024,NLD,,NLD-460,bunker,foreign,LBR,0,0,1,11,0,0,11,0
2024,NLD,,NLD-31,bunker,foreign,LBR,0,0,1,3,0,0,3,0
2024,NLD,,DELFZIJL,bunker,foreign,LBR,0,0,1,2,0,0,2,0
2024,NLD,Ijmuiden,IJMUIDEN,carrier,foreign,LBR,0,1,1,1,0,0,1,0
2024,NLD,Velsen,IJMUIDEN,carrier,foreign,LBR,0,1,1,1,0,0,1,0
2024,NLD,,NLD-20,bunker,foreign,LBR,0,0,1,1,0,0,1,0
2024,NLD,,ROTTERDAM MAASVLAKTE,carrier,foreign,LBR,0,0,1,3,0,0,3,0
2024,NLD,,ROTTERDAM,carrier,foreign,LBR,0,0,1,1,0,0,1,0
2024,NLD,,NLD-18,bunker,foreign,LBR,0,0,1,6,0,0,6,0
2024,NLD,,NLD-505,bunker,foreign,LBR,0,0,1,2,0,0,2,0
2024,NLD,Vlissingen,VLISSINGEN,carrier,foreign,LBR,0,1,1,3,0,0,3,0
2024,NLD,,ROTTERDAM,bunker,foreign,MHL,0,0,1,489,0,0,489,0
2024,NLD,,AMSTERDAM,bunker,foreign,MHL,0,0,1,212,0,0,212,0
2024,NLD,Ijmuiden,IJMUIDEN,bunker,foreign,MHL,0,1,1,261,0,0,261,0
2024,NLD,Velsen,IJMUIDEN,bunker,foreign,MHL,0,1,1,261,0,0,261,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,foreign,MHL,0,0,1,746,0,0,746,0
2024,NLD,,NLD-460,bunker,foreign,MHL,0,0,1,15,0,0,15,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,foreign,MHL,0,1,1,48,0,0,48,0
2024,NLD,,DELFZIJL,bunker,foreign,MHL,0,0,1,7,0,0,7,0
2024,NLD,,NLD-18,bunker,foreign,MHL,0,0,1,12,0,0,12,0
2024,NLD,Scheveningen,SCHEVENINGEN,bunker,foreign,MHL,0,1,1,15,0,0,15,0
2024,NLD,,NLD-31,bunker,foreign,MHL,0,0,1,3,0,0,3,0
2024,NLD,,NLD-505,bunker,foreign,MHL,0,0,1,2,0,0,2,0
2024,NLD,,NLD-32,bunker,foreign,MHL,0,0,1,1,0,0,1,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,domestic,MLT,0,0,1,868,0,0,868,0
2024,NLD,,ROTTERDAM,bunker,domestic,MLT,0,0,1,608,0,0,608,0
2024,NLD,Ijmuiden,IJMUIDEN,bunker,domestic,MLT,0,1,1,240,0,0,240,0
2024,NLD,Velsen,IJMUIDEN,bunker,domestic,MLT,0,1,1,240,0,0,240,0
2024,NLD,,AMSTERDAM,bunker,domestic,MLT,0,0,1,202,0,0,202,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,domestic,MLT,0,1,1,69,0,0,69,0
2024,NLD,,NLD-20,bunker,domestic,MLT,0,0,1,2,0,0,2,0
2024,NLD,Scheveningen,SCHEVENINGEN,bunker,domestic,MLT,0,1,1,32,0,0,32,0
2024,NLD,,NLD-460,bunker,domestic,MLT,0,0,1,14,0,0,14,0
2024,NLD,,NLD-505,bunker,domestic,MLT,0,0,1,1,0,0,1,0
2024,NLD,,NLD-18,bunker,domestic,MLT,0,0,1,4,0,0,4,0
2024,NLD,,ROTTERDAM MAASVLAKTE,carrier,domestic,MLT,0,0,1,1,0,0,1,0
2024,NLD,,BRESKENS,bunker,domestic,MLT,0,0,1,1,0,0,1,0
2024,NLD,,NLD-32,bunker,domestic,MLT,0,0,1,2,0,0,2,0
2024,NLD,Eemshaven,EEMSHAVEN,bunker,domestic,MLT,0,1,1,1,0,0,1,0
2024,NLD,,NLD-31,bunker,domestic,MLT,0,0,1,3,0,0,3,0
2024,NLD,,DELFZIJL,bunker,domestic,MLT,0,0,1,3,0,0,3,0
2024,NLD,,TERNEUZEN,bunker,domestic,MLT,0,0,1,1,0,0,1,0
2024,NLD,,YERSEKE,fishing,domestic,NLD,0,0,1,1040,1040,0,0,0
2024,NLD,,NLD-489,fishing,domestic,NLD,0,0,1,532,532,0,0,0
2024,NLD,,NLD-460,bunker,domestic,NLD,0,0,1,8048,0,0,8048,0
2024,NLD,,NLD-285,bunker,domestic,NLD,0,0,1,9269,0,0,9269,0
2024,NLD,,THOLEN,bunker,domestic,NLD,0,0,1,2825,0,0,2825,0
2024,NLD,Eemshaven,EEMSHAVEN,bunker,domestic,NLD,0,1,1,251,0,0,251,0
2024,NLD,,NLD-176,bunker,domestic,NLD,0,0,1,5298,0,0,5298,0
2024,NLD,,LAUWERSOOG,fishing,domestic,NLD,0,0,1,1877,1877,0,0,0
2024,NLD,,DOESBURG,bunker,domestic,NLD,0,0,1,904,0,0,904,0
2024,NLD,,NLD-218,bunker,domestic,NLD,0,0,1,2300,0,0,2300,0
2024,NLD,,TERSCHELLING,fishing,domestic,NLD,0,0,1,517,517,0,0,0
2024,NLD,,NLD-484,fishing,domestic,NLD,0,0,1,894,894,0,0,0
2024,NLD,,LOCHEM,bunker,domestic,NLD,0,0,1,714,0,0,714,0
2024,NLD,,MAASTRICHT,bunker,domestic,NLD,0,0,1,937,0,0,937,0
2024,NLD,,DEN HELDER,bunker,domestic,NLD,0,0,1,55,0,0,55,0
2024,NLD,Eemshaven,EEMSHAVEN,fishing,domestic,NLD,0,1,1,45,45,0,0,0
2024,NLD,,NLD-336,fishing,domestic,NLD,0,0,1,95,95,0,0,0
2024,NLD,,DEN HELDER,fishing,domestic,NLD,0,0,1,1166,1166,0,0,0
2024,NLD,,NLD-447,bunker,domestic,NLD,0,0,1,483,0,0,483,0
2024,NLD,,NLD-457,bunker,domestic,NLD,0,0,1,657,0,0,657,0
2024,NLD,Harlingen,HARLINGEN,fishing,domestic,NLD,0,1,1,1977,1977,0,0,0
2024,NLD,,LELYSTAD,bunker,domestic,NLD,0,0,1,2188,0,0,2188,0
2024,NLD,,ROTTERDAM MAASVLAKTE,bunker,domestic,NLD,0,0,1,410,0,0,410,0
2024,NLD,Ijmuiden,IJMUIDEN,fishing,domestic,NLD,0,1,1,1029,1029,1,0,0
2024,NLD,Velsen,IJMUIDEN,fishing,domestic,NLD,0,1,1,1029,1029,1,0,0
2024,NLD,Scheveningen,SCHEVENINGEN,fishing,domestic,NLD,0,1,1,490,490,0,0,0
2024,NLD,,LEMMER,bunker,domestic,NLD,0,0,1,1417,0,0,1417,0
2024,NLD,,ZUTPHEN,bunker,domestic,NLD,0,0,1,558,0,0,558,0
2024,NLD,,NLD-363,bunker,domestic,NLD,0,0,1,290,0,0,290,0
2024,NLD,,NLD-146,bunker,domestic,NLD,0,0,1,969,0,0,969,0
2024,NLD,,NLD-397,bunker,domestic,NLD,0,0,1,142,0,0,142,0
2024,NLD,,ELBURG,bunker,domestic,NLD,0,0,1,64,0,0,64,0
2024,NLD,,ROTTERDAM MAASVLAKTE,fishing,domestic,NLD,0,0,1,169,169,0,0,0
2024,NLD,,NLD-502,fishing,domestic,NLD,0,0,1,392,392,0,0,0
2024,NLD,,KORNWERDERZAND,fishing,domestic,NLD,0,0,1,180,180,0,0,0
2024,NLD,,NLD-390,fishing,domestic,NLD,0,0,1,31,31,0,0,0
2024,NLD,,DEN OEVER,fishing,domestic,NLD,0,0,1,541,541,0,0,0
2024,NLD,,NLD-202,bunker,domestic,NLD,0,0,1,593,0,0,593,0
2024,NLD,,VOLENDAM,fishing,domestic,NLD,0,0,1,48,48,0,0,0
2024,NLD,,WEMELDINGE,fishing,domestic,NLD,0,0,1,832,832,0,0,0
2024,NLD,,VLIELAND,fishing,domestic,NLD,0,0,1,347,347,0,0,0
2024,NLD,,STELLENDAM,fishing,domestic,NLD,0,0,1,526,526,0,0,0
2024,NLD,,EDAM,fishing,domestic,NLD,0,0,1,75,75,0,0,0
2024,NLD,,OUDESCHILD,fishing,domestic,NLD,0,0,1,324,324,0,0,0
2024,NLD,,NLD-499,fishing,domestic,NLD,0,0,1,273,273,0,0,0
2024,NLD,,WEMELDINGE,bunker,domestic,NLD,0,0,1,1196,0,0,1196,0
2024,NLD,,HANSWEERT,bunker,domestic,NLD,0,0,1,892,0,0,892,0
2024,NLD,,COLIJNSPLAAT,fishing,domestic,NLD,0,0,1,467,467,0,0,0
2024,NLD,,OUDESCHILD,bunker,domestic,NLD,0,0,1,109,0,0,109,0
2024,NLD,Ijmuiden,IJMUIDEN,bunker,domestic,NLD,0,1,1,105,0,0,105,0
2024,NLD,Velsen,IJMUIDEN,bunker,domestic,NLD,0,1,1,105,0,0,105,0
2024,NLD,,DELFZIJL,bunker,domestic,NLD,0,0,1,149,0,0,149,0
2024,NLD,,ZIERIKZEE,fishing,domestic,NLD,0,0,1,521,521,0,0,0
2024,NLD,,ALMERE,bunker,domestic,NLD,0,0,1,88,0,0,88,0
2024,NLD,,NLD-485,fishing,domestic,NLD,0,0,1,146,146,0,0,0
2024,NLD,,NEELTJE JANS,fishing,domestic,NLD,0,0,1,260,260,0,0,0
2024,NLD,,BRUINISSE,fishing,domestic,NLD,0,0,1,364,364,0,0,0
2024,NLD,,URK,bunker,domestic,NLD,0,0,1,304,0,0,304,0
2024,NLD,,NLD-255,fishing,domestic,NLD,0,0,1,40,40,0,0,0
2024,NLD,,ROTTERDAM,fishing,domestic,NLD,0,0,1,28,28,0,0,0
2024,NLD,,ROOMPOT,bunker,domestic,NLD,0,0,1,44,0,0,44,0
2024,NLD,,SCHARENDIJKE,fishing,domestic,NLD,0,0,1,113,113,0,0,0
2024,NLD,,NLD-468,fishing,domestic,NLD,0,0,1,74,74,0,0,0
2024,NLD,,NLD-476,fishing,domestic,NLD,0,0,1,250,250,0,0,0
2024,NLD,,NLD-5,fishing,domestic,NLD,0,0,1,163,163,0,0,0
2024,NLD,,ENKHUIZEN,bunker,domestic,NLD,0,0,1,41,0,0,41,0
2024,NLD,,DELFZIJL,fishing,domestic,NLD,0,0,1,67,67,0,0,0
2024,NLD,,BREEZANDDIJK,fishing,domestic,NLD,0,0,1,103,103,0,0,0
2024,NLD,,HARDERWIJK,bunker,domestic,NLD,0,0,1,107,0,0,107,0
2024,NLD,,NLD-477,fishing,domestic,NLD,0,0,1,176,176,0,0,0
2024,NLD,Vlissingen,VLISSINGEN,fishing,domestic,NLD,0,1,1,184,184,0,0,0
2024,NLD,,SCHIERMONNIKOOG,fishing,domestic,NLD,0,0,1,55,55,0,0,0
2024,NLD,,NLD-110,bunker,domestic,NLD,0,0,1,144,0,0,144,0
2024,NLD,,STAVOREN,fishing,domestic,NLD,0,0,1,182,182,0,0,0
2024,NLD,,KORNWERDERZAND,bunker,domestic,NLD,0,0,1,23,0,0,23,0
2024,NLD,,DEN OEVER,bunker,domestic,NLD,0,0,1,25,0,0,25,0
2024,NLD,,NLD-474,fishing,domestic,NLD,0,0,1,209,209,0,0,0
2024,NLD,,NLD-287,bunker,domestic,NLD,0,0,1,62,0,0,62,0
2024,NLD,,NLD-495,fishing,domestic,NLD,0,0,1,116,116,0,0,0
2024,NLD,Scheveningen,SCHEVENINGEN,bunker,domestic,NLD,0,1,1,44,0,0,44,0
2024,NLD,,NLD-442,bunker,domestic,NLD,0,0,1,19,0,0,19,0
2024,NLD,,NLD-491,bunker,domestic,NLD,0,0,1,82,0,0,82,0
2024,NLD,Vlissingen,VLISSINGEN,bunker,domestic,NLD,0,1,1,30,0,0,30,0
2024,NLD,,NLD-481,fishing,domestic,NLD,0,0,1,245,245,0,0,0
2024,NLD,,ZWOLLE,bunker,domestic,NLD,0,0,1,39,0,0,39,0
2024,NLD,,ROTTERDAM,bunker,domestic,NLD,0,0,1,166,0,0,166,0
2024,NLD,,NLD-501,fishing,domestic,NLD,0,0,1,68,68,0,0,0
2024,NLD,,NLD-467,fishing,domestic,NLD,0,0,1,89,89,0,0,0
2024,NLD,,NLD-322,bunker,domestic,NLD,0,0,1,26,0,0,26,0
2024,NLD,,DEVENTER,bunker,domestic,NLD,0,0,1,152,0,0,152,0
2024,NLD,,ENKHUIZEN,fishing,domestic,NLD,0,0,1,277,277,0,0,0
2024,NLD,,NLD-483,fishing,domestic,NLD,0,0,1,51,51,0,0,0
2024,NLD,,WORKUM,fishing,domestic,NLD,0,0,1,33,33,0,0,0
2024,NLD,,NLD-442,fishing,domestic,NLD,0,0,1,50,50,0,0,0
2024,NLD,,LELYSTAD,fishing,domestic,NLD,0,0,1,109,109,0,0,0
2024,NLD,,WILLEMSTAD,bunker,domestic,NLD,0,0,1,1,0,0,1,0
2024,NLD,,AMELAND,fishing,domestic,NLD,0,0,1,76,76,0,0,0
2024,NLD,,ZIERIKZEE,bunker,domestic,NLD,0,0,1,46,0,0,46,0
2024,NLD,,NLD-492,fishing,domestic,NLD,0,0,1,53,53,0,0,0
2024,NLD,,URK,fishing,domestic,NLD,0,0,1,98,98,0,0,0
2024,NLD,,NLD-469,fishing,domestic,NLD,0,0,1,135,135,0,0,0
2024,NLD,,NIEUWEGEIN,bunker,domestic,NLD,0,0,1,26,0,0,26,0
2024,NLD,,AMSTERDAM,fishing,domestic,NLD,0,0,1,15,15,0,0,0
2024,NLD,,NLD-285,fishing,domestic,NLD,0,0,1,10,10,0,0,0
2024,NLD,,NLD-477,bunker,domestic,NLD,0,0,1,62,0,0,62,0
2024,NLD,,THOLEN,fishing,domestic,NLD,0,0,1,10,10,0,0,0
2024,NLD,,UITDAM,bunker,domestic,NLD,0,0,1,32,0,0,32,0
2024,NLD,,EDAM,bunker,domestic,NLD,0,0,1,10,0,0,10,0
2024,NLD,,MAKKUM,bunker,domestic,NLD,0,0,1,16,0,0,16,0
2024,NLD,,NLD-391,bunker,domestic,NLD,0,0,1,19,0,0,19,0
2024,NLD,,LEMMER,fishing,domestic,NLD,0,0,1,4,4,0,0,0
2024,NLD,Harlingen,HARLINGEN,bunker,domestic,NLD,0,1,1,76,0,0,76,0
2024,NLD,,NLD-402,fishing,domestic,NLD,0,0,1,48,48,0,0,0
2024,NLD,,NLD-480,fishing,domestic,NLD,0,0,1,118,118,0,0,0
2024,NLD,,NLD-214,bunker,domestic,NLD,0,0,1,13,0,0,13,0
2024,NLD,,NLD-484,bunker,domestic,NLD,0,0,1,22,0,0,22,0
2024,NLD,,NLD-201,fishing,domestic,NLD,0,0,1,23,23,0,0,0
2024,NLD,,NLD-110,fishing,domestic,NLD,0,0,1,74,74,0,0,0
2024,NLD,,NLD-219,bunker,domestic,NLD,0,0,1,10,0,0,10,0
2024,NLD,,TERSCHELLING ANCHORAGE,fishing,domestic,NLD,0,0,1,6,6,0,0,0
2024,NLD,,HOORN,fishing,domestic,NLD,0,0,1,71,71,0,0,0
2024,NLD,,NLD-176,fishing,domestic,NLD,0,0,1,284,284,0,0,0
2024,NLD,,AMSTERDAM,bunker,domestic,NLD,0,0,1,34,0,0,34,0
2024,NLD,,ALMERE,fishing,domestic,NLD,0,0,1,33,33,0,0,0
2024,NLD,,HOORN,bunker,domestic,NLD,0,0,1,19,0,0,19,0
2024,NLD,,MAASTRICHT,fishing,domestic,NLD,0,0,1,1,1,0,0,0
2024,NLD,,WEESP,bunker,domestic,NLD,0,0,1,1,0,0,1,0
2024,NLD,,NLD-63,bunker,domestic,NLD,0,0,1,4,0,0,4,0
2024,NLD,,SCHOONHOVEN,bunker,domestic,NLD,0,0,1,4,0,0,4,0
2024,NLD,,NLD-219,fishing,domestic,NLD,0,0,1,22,22,0,0,0
2024,NLD,,UITDAM,fishing,domestic,NLD,0,0,1,8,8,0,0,0
2024,NLD,,NLD-445,bunker,domestic,NLD,0,0,1,1,0,0,1,0
2024,NLD,,NLD-255,bunker,domestic,NLD,0,0,1,1,0,0,1,0
2024,NLD,,NLD-413,fishing,domestic,NLD,0,0,1,11,11,0,0,0
2024,NLD,,NLD-431,fishing,domestic,NLD,0,0,1,13,13,0,0,0
2024,NLD,,MAKKUM,fishing,domestic,NLD,0,0,1,34,34,0,0,0
2024,NLD,,VOLENDAM,bunker,domestic,NLD,0,0,1,11,0,0,11,0
2024,NLD,,ZWARTSLUIS,bunker,domestic,NLD,0,0,1,1,0,0,1,0
2024,NLD,,NLD-336,bunker,domestic,NLD,0,0,1,9,0,0,9,0
2024,NLD,,ROOMPOT,fishing,domestic,NLD,0,0,1,23,23,0,0,0
2024,NLD,,AMELAND,bunker,domestic,NLD,0,0,1,5,0,0,5,0
2024,NLD,,OP ZOEK NAAR ZAND,fishing,domestic,NLD,0,0,1,30,30,0,0,0
